,0,1,2,3,4,5,6,7,8,9,10,11,12,13
472950,chr9,110437197,110437697,+,0,,Intergenic,-185400,NM_004235,9314,Hs.376206,NM_004235,KLF4,"Kruppel-like,factor,4,(gut)"
472951,chr9,110438181,110438681,+,0,,Intergenic,-186384,NM_004235,9314,Hs.376206,NM_004235,KLF4,"Kruppel-like,factor,4,(gut)"
472952,chr9,110445771,110446271,+,0,,Intergenic,-193974,NM_004235,9314,Hs.376206,NM_004235,KLF4,"Kruppel-like,factor,4,(gut)"
472953,chr9,110446455,110446955,+,0,,Intergenic,-194658,NM_004235,9314,Hs.376206,NM_004235,KLF4,"Kruppel-like,factor,4,(gut)"
472954,chr9,110447588,110448088,+,0,,Intergenic,-195791,NM_004235,9314,Hs.376206,NM_004235,KLF4,"Kruppel-like,factor,4,(gut)"
472955,chr9,110448151,110448651,+,0,,Intergenic,-196354,NM_004235,9314,Hs.376206,NM_004235,KLF4,"Kruppel-like,factor,4,(gut)"
472956,chr9,110456990,110457490,+,0,,Intergenic,-205193,NM_004235,9314,Hs.376206,NM_004235,KLF4,"Kruppel-like,factor,4,(gut)"
472957,chr9,110463007,110463507,+,0,,Intergenic,-211210,NM_004235,9314,Hs.376206,NM_004235,KLF4,"Kruppel-like,factor,4,(gut)"
472958,chr9,110470228,110470728,+,0,,Intergenic,-218431,NM_004235,9314,Hs.376206,NM_004235,KLF4,"Kruppel-like,factor,4,(gut)"
472959,chr9,110471037,110471537,+,0,,Intergenic,-219240,NM_004235,9314,Hs.376206,NM_004235,KLF4,"Kruppel-like,factor,4,(gut)"
472960,chr9,110473471,110473971,+,0,,Intergenic,-221674,NM_004235,9314,Hs.376206,NM_004235,KLF4,"Kruppel-like,factor,4,(gut)"
472961,chr9,110474656,110475156,+,0,,Intergenic,-222859,NM_004235,9314,Hs.376206,NM_004235,KLF4,"Kruppel-like,factor,4,(gut)"
472962,chr9,110475742,110476242,+,0,,Intergenic,-223945,NM_004235,9314,Hs.376206,NM_004235,KLF4,"Kruppel-like,factor,4,(gut)"
472963,chr9,110477366,110477866,+,0,,Intergenic,-225569,NM_004235,9314,Hs.376206,NM_004235,KLF4,"Kruppel-like,factor,4,(gut)"
472964,chr9,110479758,110480258,+,0,,Intergenic,-227961,NM_004235,9314,Hs.376206,NM_004235,KLF4,"Kruppel-like,factor,4,(gut)"
472965,chr9,110483893,110484393,+,0,,Intergenic,-232096,NM_004235,9314,Hs.376206,NM_004235,KLF4,"Kruppel-like,factor,4,(gut)"
472966,chr9,110494824,110495324,+,0,,Intergenic,-243027,NM_004235,9314,Hs.376206,NM_004235,KLF4,"Kruppel-like,factor,4,(gut)"
472967,chr9,110511995,110512495,+,0,,Intergenic,-260198,NM_004235,9314,Hs.376206,NM_004235,KLF4,"Kruppel-like,factor,4,(gut)"
472968,chr9,110512832,110513332,+,0,,Intergenic,-261035,NM_004235,9314,Hs.376206,NM_004235,KLF4,"Kruppel-like,factor,4,(gut)"
472969,chr9,110514107,110514607,+,0,,Intergenic,-262310,NM_004235,9314,Hs.376206,NM_004235,KLF4,"Kruppel-like,factor,4,(gut)"
472970,chr9,110517480,110517980,+,0,,Intergenic,-265683,NM_004235,9314,Hs.376206,NM_004235,KLF4,"Kruppel-like,factor,4,(gut)"
472971,chr9,110522911,110523411,+,0,,Intergenic,-271114,NM_004235,9314,Hs.376206,NM_004235,KLF4,"Kruppel-like,factor,4,(gut)"
472972,chr9,110524864,110525364,+,0,,Intergenic,-273067,NM_004235,9314,Hs.376206,NM_004235,KLF4,"Kruppel-like,factor,4,(gut)"
472973,chr9,110536416,110536916,+,0,,Intergenic,-284619,NM_004235,9314,Hs.376206,NM_004235,KLF4,"Kruppel-like,factor,4,(gut)"
472974,chr9,110544635,110545135,+,0,,Intergenic,-292838,NM_004235,9314,Hs.376206,NM_004235,KLF4,"Kruppel-like,factor,4,(gut)"
472975,chr9,110546690,110547190,+,0,,Intergenic,-294893,NM_004235,9314,Hs.376206,NM_004235,KLF4,"Kruppel-like,factor,4,(gut)"
472976,chr9,110556525,110557025,+,0,,Intergenic,-304728,NM_004235,9314,Hs.376206,NM_004235,KLF4,"Kruppel-like,factor,4,(gut)"
472977,chr9,110572837,110573337,+,0,,Intergenic,-321040,NM_004235,9314,Hs.376206,NM_004235,KLF4,"Kruppel-like,factor,4,(gut)"
472978,chr9,110603290,110603790,+,0,,Intergenic,-351493,NM_004235,9314,Hs.376206,NM_004235,KLF4,"Kruppel-like,factor,4,(gut)"
472979,chr9,110610863,110611363,+,0,,Intergenic,-359066,NM_004235,9314,Hs.376206,NM_004235,KLF4,"Kruppel-like,factor,4,(gut)"
472980,chr9,110611569,110612069,+,0,,Intergenic,-359772,NM_004235,9314,Hs.376206,NM_004235,KLF4,"Kruppel-like,factor,4,(gut)"
472981,chr9,110623770,110624270,+,0,,Intergenic,-371973,NM_004235,9314,Hs.376206,NM_004235,KLF4,"Kruppel-like,factor,4,(gut)"
472982,chr9,110624551,110625051,+,0,,Intergenic,-372754,NM_004235,9314,Hs.376206,NM_004235,KLF4,"Kruppel-like,factor,4,(gut)"
472983,chr9,110629324,110629824,+,0,,Intergenic,-377527,NM_004235,9314,Hs.376206,NM_004235,KLF4,"Kruppel-like,factor,4,(gut)"
472984,chr9,110630362,110630862,+,0,,Intergenic,-378565,NM_004235,9314,Hs.376206,NM_004235,KLF4,"Kruppel-like,factor,4,(gut)"
472985,chr9,110633549,110634049,+,0,,Intergenic,-381752,NM_004235,9314,Hs.376206,NM_004235,KLF4,"Kruppel-like,factor,4,(gut)"
472986,chr9,110636495,110636995,+,0,,Intergenic,-384698,NM_004235,9314,Hs.376206,NM_004235,KLF4,"Kruppel-like,factor,4,(gut)"
472987,chr9,110637273,110637773,+,0,,Intergenic,-385476,NM_004235,9314,Hs.376206,NM_004235,KLF4,"Kruppel-like,factor,4,(gut)"
472988,chr9,110638250,110638750,+,0,,Intergenic,-386453,NM_004235,9314,Hs.376206,NM_004235,KLF4,"Kruppel-like,factor,4,(gut)"
472989,chr9,110640640,110641140,+,0,,Intergenic,-388843,NM_004235,9314,Hs.376206,NM_004235,KLF4,"Kruppel-like,factor,4,(gut)"
472990,chr9,110645905,110646405,+,0,,Intergenic,-394108,NM_004235,9314,Hs.376206,NM_004235,KLF4,"Kruppel-like,factor,4,(gut)"
472991,chr9,110662271,110662771,+,0,,Intergenic,-410474,NM_004235,9314,Hs.376206,NM_004235,KLF4,"Kruppel-like,factor,4,(gut)"
472992,chr9,110667473,110667973,+,0,,Intergenic,-415676,NM_004235,9314,Hs.376206,NM_004235,KLF4,"Kruppel-like,factor,4,(gut)"
472993,chr9,110668263,110668763,+,0,,Intergenic,-416466,NM_004235,9314,Hs.376206,NM_004235,KLF4,"Kruppel-like,factor,4,(gut)"
472994,chr9,110689103,110689603,+,0,,Intergenic,-437306,NM_004235,9314,Hs.376206,NM_004235,KLF4,"Kruppel-like,factor,4,(gut)"
472995,chr9,110691168,110691668,+,0,,Intergenic,-439371,NM_004235,9314,Hs.376206,NM_004235,KLF4,"Kruppel-like,factor,4,(gut)"
472996,chr9,110691722,110692222,+,0,,Intergenic,-439925,NM_004235,9314,Hs.376206,NM_004235,KLF4,"Kruppel-like,factor,4,(gut)"
472997,chr9,110694273,110694773,+,0,,Intergenic,-442476,NM_004235,9314,Hs.376206,NM_004235,KLF4,"Kruppel-like,factor,4,(gut)"
472998,chr9,110701237,110701737,+,0,,Intergenic,-449440,NM_004235,9314,Hs.376206,NM_004235,KLF4,"Kruppel-like,factor,4,(gut)"
472999,chr9,110701809,110702309,+,0,,Intergenic,-450012,NM_004235,9314,Hs.376206,NM_004235,KLF4,"Kruppel-like,factor,4,(gut)"
473000,chr9,110705096,110705596,+,0,,Intergenic,-453299,NM_004235,9314,Hs.376206,NM_004235,KLF4,"Kruppel-like,factor,4,(gut)"
473001,chr9,110707722,110708222,+,0,,Intergenic,-455925,NM_004235,9314,Hs.376206,NM_004235,KLF4,"Kruppel-like,factor,4,(gut)"
473002,chr9,110708929,110709429,+,0,,Intergenic,-457132,NM_004235,9314,Hs.376206,NM_004235,KLF4,"Kruppel-like,factor,4,(gut)"
473003,chr9,110711319,110711819,+,0,,Intergenic,-459522,NM_004235,9314,Hs.376206,NM_004235,KLF4,"Kruppel-like,factor,4,(gut)"
473004,chr9,110716597,110717097,+,0,,Intergenic,-464800,NM_004235,9314,Hs.376206,NM_004235,KLF4,"Kruppel-like,factor,4,(gut)"
473005,chr9,110725497,110725997,+,0,,Intergenic,-473700,NM_004235,9314,Hs.376206,NM_004235,KLF4,"Kruppel-like,factor,4,(gut)"
473006,chr9,110738965,110739465,+,0,,Intergenic,-487168,NM_004235,9314,Hs.376206,NM_004235,KLF4,"Kruppel-like,factor,4,(gut)"
473007,chr9,110741551,110742051,+,0,,Intergenic,-489754,NM_004235,9314,Hs.376206,NM_004235,KLF4,"Kruppel-like,factor,4,(gut)"
473008,chr9,110744203,110744703,+,0,,Intergenic,-492406,NM_004235,9314,Hs.376206,NM_004235,KLF4,"Kruppel-like,factor,4,(gut)"
473009,chr9,110744917,110745417,+,0,,Intergenic,-493120,NM_004235,9314,Hs.376206,NM_004235,KLF4,"Kruppel-like,factor,4,(gut)"
473010,chr9,110751710,110752210,+,0,,Intergenic,-499913,NM_004235,9314,Hs.376206,NM_004235,KLF4,"Kruppel-like,factor,4,(gut)"
473011,chr9,110753550,110754050,+,0,,Intergenic,-501753,NM_004235,9314,Hs.376206,NM_004235,KLF4,"Kruppel-like,factor,4,(gut)"
473012,chr9,110754481,110754981,+,0,,Intergenic,-502684,NM_004235,9314,Hs.376206,NM_004235,KLF4,"Kruppel-like,factor,4,(gut)"
473013,chr9,110756980,110757480,+,0,,Intergenic,-505183,NM_004235,9314,Hs.376206,NM_004235,KLF4,"Kruppel-like,factor,4,(gut)"
473014,chr9,110764881,110765381,+,0,,Intergenic,-513084,NM_004235,9314,Hs.376206,NM_004235,KLF4,"Kruppel-like,factor,4,(gut)"
473015,chr9,110767611,110768111,+,0,,Intergenic,-515814,NM_004235,9314,Hs.376206,NM_004235,KLF4,"Kruppel-like,factor,4,(gut)"
473016,chr9,110768968,110769468,+,0,,Intergenic,-517171,NM_004235,9314,Hs.376206,NM_004235,KLF4,"Kruppel-like,factor,4,(gut)"
473017,chr9,110772570,110773070,+,0,,Intergenic,-520773,NM_004235,9314,Hs.376206,NM_004235,KLF4,"Kruppel-like,factor,4,(gut)"
473018,chr9,110774782,110775282,+,0,,Intergenic,-522985,NM_004235,9314,Hs.376206,NM_004235,KLF4,"Kruppel-like,factor,4,(gut)"
473019,chr9,110776639,110777139,+,0,,Intergenic,-524842,NM_004235,9314,Hs.376206,NM_004235,KLF4,"Kruppel-like,factor,4,(gut)"
473020,chr9,110779965,110780465,+,0,,Intergenic,-528168,NM_004235,9314,Hs.376206,NM_004235,KLF4,"Kruppel-like,factor,4,(gut)"
473021,chr9,110803797,110804297,+,0,,Intergenic,-552000,NM_004235,9314,Hs.376206,NM_004235,KLF4,"Kruppel-like,factor,4,(gut)"
473022,chr9,110812267,110812767,+,0,,Intergenic,-560470,NM_004235,9314,Hs.376206,NM_004235,KLF4,"Kruppel-like,factor,4,(gut)"
473023,chr9,110819632,110820132,+,0,,Intergenic,-567835,NM_004235,9314,Hs.376206,NM_004235,KLF4,"Kruppel-like,factor,4,(gut)"
473024,chr9,110836095,110836595,+,0,,Intergenic,-584298,NM_004235,9314,Hs.376206,NM_004235,KLF4,"Kruppel-like,factor,4,(gut)"
473025,chr9,110840998,110841498,+,0,,Intergenic,-589201,NM_004235,9314,Hs.376206,NM_004235,KLF4,"Kruppel-like,factor,4,(gut)"
473026,chr9,110846126,110846626,+,0,,Intergenic,-594329,NM_004235,9314,Hs.376206,NM_004235,KLF4,"Kruppel-like,factor,4,(gut)"
473027,chr9,110851250,110851750,+,0,,Intergenic,-599453,NM_004235,9314,Hs.376206,NM_004235,KLF4,"Kruppel-like,factor,4,(gut)"
473028,chr9,110856380,110856880,+,0,,Intergenic,-604583,NM_004235,9314,Hs.376206,NM_004235,KLF4,"Kruppel-like,factor,4,(gut)"
473029,chr9,110862576,110863076,+,0,,Intergenic,-610779,NM_004235,9314,Hs.376206,NM_004235,KLF4,"Kruppel-like,factor,4,(gut)"
473030,chr9,110863744,110864244,+,0,,Intergenic,-611947,NM_004235,9314,Hs.376206,NM_004235,KLF4,"Kruppel-like,factor,4,(gut)"
473031,chr9,110870490,110870990,+,0,,Intergenic,-618693,NM_004235,9314,Hs.376206,NM_004235,KLF4,"Kruppel-like,factor,4,(gut)"
473032,chr9,110872138,110872638,+,0,,Intergenic,-620341,NM_004235,9314,Hs.376206,NM_004235,KLF4,"Kruppel-like,factor,4,(gut)"
473033,chr9,110875799,110876299,+,0,,Intergenic,-624002,NM_004235,9314,Hs.376206,NM_004235,KLF4,"Kruppel-like,factor,4,(gut)"
473034,chr9,110879491,110879991,+,0,,Intergenic,-627694,NM_004235,9314,Hs.376206,NM_004235,KLF4,"Kruppel-like,factor,4,(gut)"
473035,chr9,110881757,110882257,+,0,,Intergenic,-629960,NM_004235,9314,Hs.376206,NM_004235,KLF4,"Kruppel-like,factor,4,(gut)"
473036,chr9,110886271,110886771,+,0,,Intergenic,-634474,NM_004235,9314,Hs.376206,NM_004235,KLF4,"Kruppel-like,factor,4,(gut)"
473037,chr9,110895034,110895534,+,0,,Intergenic,-643237,NM_004235,9314,Hs.376206,NM_004235,KLF4,"Kruppel-like,factor,4,(gut)"
473038,chr9,110896693,110897193,+,0,,Intergenic,-644896,NM_004235,9314,Hs.376206,NM_004235,KLF4,"Kruppel-like,factor,4,(gut)"
473039,chr9,110904977,110905477,+,0,,Intergenic,-653180,NM_004235,9314,Hs.376206,NM_004235,KLF4,"Kruppel-like,factor,4,(gut)"
473040,chr9,110913566,110914066,+,0,,Intergenic,-661769,NM_004235,9314,Hs.376206,NM_004235,KLF4,"Kruppel-like,factor,4,(gut)"
473041,chr9,110918842,110919342,+,0,,Intergenic,-667045,NM_004235,9314,Hs.376206,NM_004235,KLF4,"Kruppel-like,factor,4,(gut)"
473042,chr9,110925766,110926266,+,0,,Intergenic,-673969,NM_004235,9314,Hs.376206,NM_004235,KLF4,"Kruppel-like,factor,4,(gut)"
473863,chr9,116157373,116157873,+,0,,"intron,(NM_000031,,intron,1,of,11)",5995,NM_000031,210,Hs.1227,NM_000031,ALAD,"aminolevulinate,dehydratase"
473864,chr9,116158731,116159231,+,0,,"intron,(NM_000031,,intron,1,of,11)",4637,NM_000031,210,Hs.1227,NM_000031,ALAD,"aminolevulinate,dehydratase"
473865,chr9,116159461,116159961,+,0,,"intron,(NM_000031,,intron,1,of,11)",3907,NM_000031,210,Hs.1227,NM_000031,ALAD,"aminolevulinate,dehydratase"
473866,chr9,116160304,116160804,+,0,,"intron,(NM_000031,,intron,1,of,11)",3064,NM_000031,210,Hs.1227,NM_000031,ALAD,"aminolevulinate,dehydratase"
473867,chr9,116161277,116161777,+,0,,"intron,(NM_000031,,intron,1,of,11)",2091,NM_000031,210,Hs.1227,NM_000031,ALAD,"aminolevulinate,dehydratase"
473868,chr9,116161894,116162394,+,0,,"intron,(NM_000031,,intron,1,of,11)",1474,NM_000031,210,Hs.1227,NM_000031,ALAD,"aminolevulinate,dehydratase"
473869,chr9,116163444,116163944,+,0,,"promoter-TSS,(NM_000031)",-76,NM_000031,210,Hs.1227,NM_000031,ALAD,"aminolevulinate,dehydratase"
473870,chr9,116165846,116166346,+,0,,Intergenic,-2478,NM_000031,210,Hs.1227,NM_000031,ALAD,"aminolevulinate,dehydratase"
473871,chr9,116167022,116167522,+,0,,Intergenic,-3654,NM_000031,210,Hs.1227,NM_000031,ALAD,"aminolevulinate,dehydratase"
474849,chr9,123600157,123600657,+,0,,"intron,(NM_001270427,,intron,1,of,8)",4892,NM_001270427,5711,Hs.193725,NM_005047,PSMD5,"proteasome,(prosome,,macropain),26S,subunit,,non-ATPase,,5"
474850,chr9,123601342,123601842,+,0,,"intron,(NM_001270427,,intron,1,of,8)",3707,NM_001270427,5711,Hs.193725,NM_005047,PSMD5,"proteasome,(prosome,,macropain),26S,subunit,,non-ATPase,,5"
474851,chr9,123605030,123605530,+,0,,"promoter-TSS,(NM_005047)",19,NM_001270427,5711,Hs.193725,NM_005047,PSMD5,"proteasome,(prosome,,macropain),26S,subunit,,non-ATPase,,5"
475386,chr9,125576747,125577247,+,0,,Intergenic,13938,NM_005388,5082,Hs.271749,NM_005388,PDCL,phosducin-like
475387,chr9,125578392,125578892,+,0,,Intergenic,12293,NM_005388,5082,Hs.271749,NM_005388,PDCL,phosducin-like
475388,chr9,125581983,125582483,+,0,,"3',UTR,(NM_005388,,exon,4,of,4)",8702,NM_005388,5082,Hs.271749,NM_005388,PDCL,phosducin-like
475389,chr9,125583811,125584311,+,0,,"intron,(NM_005388,,intron,3,of,3)",6874,NM_005388,5082,Hs.271749,NM_005388,PDCL,phosducin-like
475390,chr9,125584774,125585274,+,0,,"intron,(NM_005388,,intron,3,of,3)",5911,NM_005388,5082,Hs.271749,NM_005388,PDCL,phosducin-like
475391,chr9,125588829,125589329,+,0,,"intron,(NM_005388,,intron,1,of,3)",1856,NM_005388,5082,Hs.271749,NM_005388,PDCL,phosducin-like
475392,chr9,125589372,125589872,+,0,,"intron,(NM_005388,,intron,1,of,3)",1313,NM_005388,5082,Hs.271749,NM_005388,PDCL,phosducin-like
475393,chr9,125590307,125590807,+,0,,"intron,(NM_005388,,intron,1,of,3)",378,NM_005388,5082,Hs.271749,NM_005388,PDCL,phosducin-like
475394,chr9,125594809,125595309,+,0,,Intergenic,-4124,NM_005388,5082,Hs.271749,NM_005388,PDCL,phosducin-like
475395,chr9,125597552,125598052,+,0,,Intergenic,-6867,NM_005388,5082,Hs.271749,NM_005388,PDCL,phosducin-like
475396,chr9,125600418,125600918,+,0,,Intergenic,-9733,NM_005388,5082,Hs.271749,NM_005388,PDCL,phosducin-like
475397,chr9,125601500,125602000,+,0,,Intergenic,-10815,NM_005388,5082,Hs.271749,NM_005388,PDCL,phosducin-like
475398,chr9,125606378,125606878,+,0,,Intergenic,-15693,NM_005388,5082,Hs.271749,NM_005388,PDCL,phosducin-like
475399,chr9,125607351,125607851,+,0,,Intergenic,-16666,NM_005388,5082,Hs.271749,NM_005388,PDCL,phosducin-like
475400,chr9,125608619,125609119,+,0,,Intergenic,-17934,NM_005388,5082,Hs.271749,NM_005388,PDCL,phosducin-like
475401,chr9,125611851,125612351,+,0,,"exon,(NM_001100588,,exon,21,of,21)",-21166,NM_005388,5082,Hs.271749,NM_005388,PDCL,phosducin-like
476086,chr9,128509246,128509746,+,0,,"promoter-TSS,(NM_001134778)",-121,NR_024123,5090,Hs.428027,NM_006195,PBX3,"pre-B-cell,leukemia,homeobox,3"
476087,chr9,128509915,128510415,+,0,,"promoter-TSS,(NM_001134778)",-313,NM_001134778,5090,Hs.428027,NM_006195,PBX3,"pre-B-cell,leukemia,homeobox,3"
476088,chr9,128510732,128511232,+,0,,"intron,(NR_024123,,intron,2,of,6)",504,NM_001134778,5090,Hs.428027,NM_006195,PBX3,"pre-B-cell,leukemia,homeobox,3"
476089,chr9,128521521,128522021,+,0,,"intron,(NR_024123,,intron,2,of,6)",11293,NM_001134778,5090,Hs.428027,NM_006195,PBX3,"pre-B-cell,leukemia,homeobox,3"
476090,chr9,128524242,128524742,+,0,,"intron,(NR_024123,,intron,2,of,6)",14014,NM_001134778,5090,Hs.428027,NM_006195,PBX3,"pre-B-cell,leukemia,homeobox,3"
476091,chr9,128525555,128526055,+,0,,"intron,(NR_024123,,intron,2,of,6)",15327,NM_001134778,5090,Hs.428027,NM_006195,PBX3,"pre-B-cell,leukemia,homeobox,3"
476092,chr9,128526443,128526943,+,0,,"intron,(NR_024123,,intron,2,of,6)",16215,NM_001134778,5090,Hs.428027,NM_006195,PBX3,"pre-B-cell,leukemia,homeobox,3"
476093,chr9,128529697,128530197,+,0,,"intron,(NR_024123,,intron,2,of,6)",19469,NM_001134778,5090,Hs.428027,NM_006195,PBX3,"pre-B-cell,leukemia,homeobox,3"
476094,chr9,128530781,128531281,+,0,,"intron,(NR_024123,,intron,2,of,6)",20553,NM_001134778,5090,Hs.428027,NM_006195,PBX3,"pre-B-cell,leukemia,homeobox,3"
476095,chr9,128536156,128536656,+,0,,"intron,(NR_024123,,intron,2,of,6)",25928,NM_001134778,5090,Hs.428027,NM_006195,PBX3,"pre-B-cell,leukemia,homeobox,3"
476096,chr9,128547532,128548032,+,0,,"intron,(NR_024123,,intron,2,of,6)",37304,NM_001134778,5090,Hs.428027,NM_006195,PBX3,"pre-B-cell,leukemia,homeobox,3"
476097,chr9,128551441,128551941,+,0,,"intron,(NR_024123,,intron,2,of,6)",41213,NM_001134778,5090,Hs.428027,NM_006195,PBX3,"pre-B-cell,leukemia,homeobox,3"
476098,chr9,128573852,128574352,+,0,,"intron,(NR_024123,,intron,2,of,6)",63624,NM_001134778,5090,Hs.428027,NM_006195,PBX3,"pre-B-cell,leukemia,homeobox,3"
476099,chr9,128582576,128583076,+,0,,"intron,(NR_024123,,intron,2,of,6)",72348,NM_001134778,5090,Hs.428027,NM_006195,PBX3,"pre-B-cell,leukemia,homeobox,3"
476100,chr9,128583282,128583782,+,0,,"intron,(NR_024123,,intron,2,of,6)",73054,NM_001134778,5090,Hs.428027,NM_006195,PBX3,"pre-B-cell,leukemia,homeobox,3"
476101,chr9,128585389,128585889,+,0,,"intron,(NR_024123,,intron,2,of,6)",75161,NM_001134778,5090,Hs.428027,NM_006195,PBX3,"pre-B-cell,leukemia,homeobox,3"
476102,chr9,128586265,128586765,+,0,,"intron,(NR_024123,,intron,2,of,6)",76037,NM_001134778,5090,Hs.428027,NM_006195,PBX3,"pre-B-cell,leukemia,homeobox,3"
476103,chr9,128586784,128587284,+,0,,"intron,(NR_024123,,intron,2,of,6)",76556,NM_001134778,5090,Hs.428027,NM_006195,PBX3,"pre-B-cell,leukemia,homeobox,3"
476104,chr9,128587690,128588190,+,0,,"intron,(NR_024123,,intron,2,of,6)",77462,NM_001134778,5090,Hs.428027,NM_006195,PBX3,"pre-B-cell,leukemia,homeobox,3"
476105,chr9,128591999,128592499,+,0,,"intron,(NR_024123,,intron,2,of,6)",81771,NM_001134778,5090,Hs.428027,NM_006195,PBX3,"pre-B-cell,leukemia,homeobox,3"
476106,chr9,128593277,128593777,+,0,,"intron,(NR_024123,,intron,2,of,6)",83049,NM_001134778,5090,Hs.428027,NM_006195,PBX3,"pre-B-cell,leukemia,homeobox,3"
476107,chr9,128593826,128594326,+,0,,"intron,(NR_024123,,intron,2,of,6)",83598,NM_001134778,5090,Hs.428027,NM_006195,PBX3,"pre-B-cell,leukemia,homeobox,3"
476108,chr9,128601423,128601923,+,0,,"intron,(NR_024123,,intron,2,of,6)",91195,NM_001134778,5090,Hs.428027,NM_006195,PBX3,"pre-B-cell,leukemia,homeobox,3"
476109,chr9,128603641,128604141,+,0,,"intron,(NR_024123,,intron,2,of,6)",93413,NM_001134778,5090,Hs.428027,NM_006195,PBX3,"pre-B-cell,leukemia,homeobox,3"
476110,chr9,128606866,128607366,+,0,,"intron,(NR_024123,,intron,2,of,6)",96638,NM_001134778,5090,Hs.428027,NM_006195,PBX3,"pre-B-cell,leukemia,homeobox,3"
476111,chr9,128630120,128630620,+,0,,"intron,(NR_024123,,intron,2,of,6)",119892,NM_001134778,5090,Hs.428027,NM_006195,PBX3,"pre-B-cell,leukemia,homeobox,3"
476112,chr9,128643303,128643803,+,0,,"intron,(NR_024123,,intron,2,of,6)",133075,NM_001134778,5090,Hs.428027,NM_006195,PBX3,"pre-B-cell,leukemia,homeobox,3"
476113,chr9,128648269,128648769,+,0,,"intron,(NR_024123,,intron,2,of,6)",138041,NM_001134778,5090,Hs.428027,NM_006195,PBX3,"pre-B-cell,leukemia,homeobox,3"
476114,chr9,128651805,128652305,+,0,,"intron,(NR_024123,,intron,2,of,6)",141577,NM_001134778,5090,Hs.428027,NM_006195,PBX3,"pre-B-cell,leukemia,homeobox,3"
476115,chr9,128653045,128653545,+,0,,"intron,(NR_024123,,intron,2,of,6)",142817,NM_001134778,5090,Hs.428027,NM_006195,PBX3,"pre-B-cell,leukemia,homeobox,3"
476116,chr9,128666727,128667227,+,0,,"intron,(NR_024123,,intron,2,of,6)",156499,NM_001134778,5090,Hs.428027,NM_006195,PBX3,"pre-B-cell,leukemia,homeobox,3"
476117,chr9,128723241,128723741,+,0,,"intron,(NR_024123,,intron,5,of,6)",213013,NM_001134778,5090,Hs.428027,NM_006195,PBX3,"pre-B-cell,leukemia,homeobox,3"
476118,chr9,128731094,128731594,+,0,,Intergenic,220866,NM_001134778,5090,Hs.428027,NM_006195,PBX3,"pre-B-cell,leukemia,homeobox,3"
476119,chr9,128753039,128753539,+,0,,Intergenic,242811,NM_001134778,5090,Hs.428027,NM_006195,PBX3,"pre-B-cell,leukemia,homeobox,3"
476120,chr9,128764641,128765141,+,0,,Intergenic,254413,NM_001134778,5090,Hs.428027,NM_006195,PBX3,"pre-B-cell,leukemia,homeobox,3"
476491,chr9,130509166,130509666,+,0,,"intron,(NM_001252334,,intron,6,of,11)",8145,NM_001142534,10044,Hs.306412,NM_005489,SH2D3C,"SH2,domain,containing,3C"
476492,chr9,130511174,130511674,+,0,,"intron,(NM_001252334,,intron,5,of,11)",6137,NM_001142534,10044,Hs.306412,NM_005489,SH2D3C,"SH2,domain,containing,3C"
476493,chr9,130513620,130514120,+,0,,"intron,(NM_001252334,,intron,3,of,11)",3691,NM_001142534,10044,Hs.306412,NM_005489,SH2D3C,"SH2,domain,containing,3C"
476494,chr9,130516201,130516701,+,0,,"intron,(NM_001252334,,intron,3,of,11)",1110,NM_001142534,10044,Hs.306412,NM_005489,SH2D3C,"SH2,domain,containing,3C"
476495,chr9,130517117,130517617,+,0,,"exon,(NM_001142533,,exon,1,of,10)",194,NM_001142534,10044,Hs.306412,NM_005489,SH2D3C,"SH2,domain,containing,3C"
476496,chr9,130521062,130521562,+,0,,"intron,(NM_001252334,,intron,3,of,11)",3385,NM_001142532,10044,Hs.306412,NM_005489,SH2D3C,"SH2,domain,containing,3C"
476497,chr9,130524606,130525106,+,0,,"promoter-TSS,(NM_001142532)",-137,NM_001142531,10044,Hs.306412,NM_005489,SH2D3C,"SH2,domain,containing,3C"
476498,chr9,130526261,130526761,+,0,,"intron,(NM_170600,,intron,2,of,11)",-1792,NM_001142531,10044,Hs.306412,NM_005489,SH2D3C,"SH2,domain,containing,3C"
476499,chr9,130529633,130530133,+,0,,"intron,(NM_001252334,,intron,1,of,11)",3765,NM_001252334,10044,Hs.306412,NM_005489,SH2D3C,"SH2,domain,containing,3C"
476500,chr9,130530924,130531424,+,0,,"intron,(NM_001252334,,intron,1,of,11)",2474,NM_001252334,10044,Hs.306412,NM_005489,SH2D3C,"SH2,domain,containing,3C"
476501,chr9,130532081,130532581,+,0,,"intron,(NM_001252334,,intron,1,of,11)",1317,NM_001252334,10044,Hs.306412,NM_005489,SH2D3C,"SH2,domain,containing,3C"
476502,chr9,130532656,130533156,+,0,,"intron,(NM_001252334,,intron,1,of,11)",742,NM_001252334,10044,Hs.306412,NM_005489,SH2D3C,"SH2,domain,containing,3C"
476503,chr9,130533161,130533661,+,0,,"intron,(NM_001252334,,intron,1,of,11)",237,NM_001252334,10044,Hs.306412,NM_005489,SH2D3C,"SH2,domain,containing,3C"
476504,chr9,130538548,130539048,+,0,,"intron,(NM_170600,,intron,1,of,11)",2250,NM_170600,10044,Hs.306412,NM_005489,SH2D3C,"SH2,domain,containing,3C"
